"[0.6328125, 0.7041666666666667]","[0.5859375, 0.6708333333333333]","[0.540625, 0.6125]","[0.5, 0.5729166666666666]","[0.465625, 0.55]","[0.5921875, 0.5104166666666666]","[0.58125, 0.43125]","[0.5734375, 0.38125]","[0.5671875, 0.3375]","[0.6296875, 0.5083333333333333]","[0.64375, 0.42291666666666666]","[0.6515625, 0.3645833333333333]","[0.6625, 0.31666666666666665]","[0.6609375, 0.5291666666666667]","[0.6859375, 0.5]","[0.671875, 0.5541666666666667]","[0.659375, 0.6]","[0.6875, 0.5583333333333333]","[0.70625, 0.5375]","[0.6984375, 0.5708333333333333]","[0.6875, 0.6041666666666666]"
"[0.6328125, 0.7020833333333333]","[0.5859375, 0.66875]","[0.540625, 0.6104166666666667]","[0.5, 0.5729166666666666]","[0.465625, 0.55]","[0.5921875, 0.5104166666666666]","[0.58125, 0.43125]","[0.5734375, 0.38333333333333336]","[0.5671875, 0.33958333333333335]","[0.6296875, 0.5083333333333333]","[0.64375, 0.425]","[0.653125, 0.3645833333333333]","[0.6625, 0.3145833333333333]","[0.6609375, 0.5291666666666667]","[0.684375, 0.5]","[0.6703125, 0.5541666666666667]","[0.659375, 0.6]","[0.6859375, 0.5604166666666667]","[0.7046875, 0.5375]","[0.696875, 0.5666666666666667]","[0.6875, 0.5979166666666667]"
"[0.6328125, 0.7041666666666667]","[0.5859375, 0.6708333333333333]","[0.540625, 0.6145833333333334]","[0.5015625, 0.5770833333333333]","[0.4671875, 0.5541666666666667]","[0.5921875, 0.5104166666666666]","[0.58125, 0.43333333333333335]","[0.5734375, 0.3854166666666667]","[0.565625, 0.3416666666666667]","[0.6296875, 0.5083333333333333]","[0.64375, 0.425]","[0.6515625, 0.36666666666666664]","[0.6625, 0.31666666666666665]","[0.6609375, 0.53125]","[0.6859375, 0.5]","[0.671875, 0.5520833333333334]","[0.6609375, 0.5958333333333333]","[0.6859375, 0.5666666666666667]","[0.7046875, 0.5395833333333333]","[0.703125, 0.5583333333333333]","[0.7, 0.5791666666666667]"
"[0.634375, 0.7041666666666667]","[0.5875, 0.6708333333333333]","[0.5421875, 0.6145833333333334]","[0.503125, 0.575]","[0.46875, 0.5520833333333334]","[0.5953125, 0.5145833333333333]","[0.5828125, 0.4354166666666667]","[0.575, 0.3875]","[0.56875, 0.34375]","[0.63125, 0.5125]","[0.6453125, 0.425]","[0.653125, 0.36875]","[0.6625, 0.31875]","[0.6625, 0.5333333333333333]","[0.6875, 0.4979166666666667]","[0.6734375, 0.5520833333333334]","[0.6609375, 0.5958333333333333]","[0.6859375, 0.5645833333333333]","[0.7046875, 0.5416666666666666]","[0.6953125, 0.575]","[0.6859375, 0.6083333333333333]"
"[0.634375, 0.7041666666666667]","[0.5890625, 0.6729166666666667]","[0.54375, 0.6166666666666667]","[0.503125, 0.5791666666666667]","[0.46875, 0.55625]","[0.59375, 0.5145833333333333]","[0.5828125, 0.4354166666666667]","[0.5734375, 0.3875]","[0.5671875, 0.3458333333333333]","[0.63125, 0.5125]","[0.6453125, 0.4270833333333333]","[0.653125, 0.36875]","[0.6625, 0.32083333333333336]","[0.6625, 0.5333333333333333]","[0.6875, 0.5020833333333333]","[0.675, 0.5541666666666667]","[0.665625, 0.6]","[0.6875, 0.5666666666666667]","[0.7078125, 0.5395833333333333]","[0.70625, 0.5625]","[0.703125, 0.5833333333333334]"
"[0.634375, 0.70625]","[0.5890625, 0.6708333333333333]","[0.54375, 0.6166666666666667]","[0.503125, 0.58125]","[0.4671875, 0.5604166666666667]","[0.59375, 0.5166666666666667]","[0.5828125, 0.4395833333333333]","[0.5734375, 0.39166666666666666]","[0.5671875, 0.34791666666666665]","[0.63125, 0.5166666666666667]","[0.64375, 0.43125]","[0.6515625, 0.3729166666666667]","[0.6625, 0.3229166666666667]","[0.6609375, 0.5354166666666667]","[0.684375, 0.5020833333333333]","[0.671875, 0.5541666666666667]","[0.659375, 0.5979166666666667]","[0.6875, 0.5666666666666667]","[0.70625, 0.5416666666666666]","[0.703125, 0.5645833333333333]","[0.6984375, 0.5875]"
"[0.628125, 0.7020833333333333]","[0.584375, 0.6708333333333333]","[0.540625, 0.6166666666666667]","[0.5015625, 0.5770833333333333]","[0.4671875, 0.5583333333333333]","[0.5921875, 0.5145833333333333]","[0.58125, 0.4375]","[0.571875, 0.39166666666666666]","[0.5640625, 0.35]","[0.6296875, 0.5125]","[0.64375, 0.4270833333333333]","[0.6515625, 0.37083333333333335]","[0.6609375, 0.3229166666666667]","[0.659375, 0.5333333333333333]","[0.6828125, 0.5041666666666667]","[0.671875, 0.5541666666666667]","[0.6625, 0.5979166666666667]","[0.684375, 0.56875]","[0.703125, 0.5416666666666666]","[0.703125, 0.5604166666666667]","[0.7015625, 0.58125]"
"[0.628125, 0.7020833333333333]","[0.58125, 0.66875]","[0.5375, 0.6125]","[0.4984375, 0.5770833333333333]","[0.4640625, 0.5583333333333333]","[0.590625, 0.5125]","[0.578125, 0.4375]","[0.56875, 0.39166666666666666]","[0.5625, 0.35208333333333336]","[0.628125, 0.5125]","[0.640625, 0.425]","[0.6484375, 0.36875]","[0.65625, 0.32083333333333336]","[0.6578125, 0.5354166666666667]","[0.68125, 0.5041666666666667]","[0.66875, 0.55625]","[0.65625, 0.6]","[0.684375, 0.56875]","[0.7015625, 0.54375]","[0.6953125, 0.5729166666666666]","[0.6875, 0.6020833333333333]"
"[0.5796875, 0.6895833333333333]","[0.5234375, 0.6833333333333333]","[0.5078125, 0.63125]","[0.54375, 0.6]","[0.5859375, 0.6125]","[0.515625, 0.5229166666666667]","[0.4875, 0.4083333333333333]","[0.4671875, 0.32916666666666666]","[0.4546875, 0.2625]","[0.578125, 0.50625]","[0.6, 0.3958333333333333]","[0.60625, 0.3125]","[0.609375, 0.25]","[0.63125, 0.5229166666666667]","[0.671875, 0.49375]","[0.659375, 0.6020833333333333]","[0.6421875, 0.6791666666666667]","[0.675, 0.5520833333333334]","[0.703125, 0.575]","[0.6875, 0.65625]","[0.6640625, 0.7166666666666667]"
"[0.621875, 0.7145833333333333]","[0.575, 0.675]","[0.5328125, 0.61875]","[0.4921875, 0.5791666666666667]","[0.4578125, 0.5583333333333333]","[0.5828125, 0.5145833333333333]","[0.56875, 0.4395833333333333]","[0.559375, 0.39375]","[0.553125, 0.3541666666666667]","[0.61875, 0.5145833333333333]","[0.63125, 0.43125]","[0.6375, 0.3729166666666667]","[0.6484375, 0.3229166666666667]","[0.6515625, 0.5354166666666667]","[0.675, 0.5020833333333333]","[0.6609375, 0.5583333333333333]","[0.6484375, 0.6020833333333333]","[0.678125, 0.5708333333333333]","[0.7015625, 0.5375]","[0.71875, 0.5208333333333334]","[0.7328125, 0.5041666666666667]"
"[0.6125, 0.7083333333333334]","[0.56875, 0.6729166666666667]","[0.5234375, 0.6166666666666667]","[0.4875, 0.5791666666666667]","[0.4546875, 0.55625]","[0.5765625, 0.5145833333333333]","[0.5625, 0.44166666666666665]","[0.553125, 0.3958333333333333]","[0.546875, 0.3541666666666667]","[0.6140625, 0.5145833333333333]","[0.6265625, 0.42916666666666664]","[0.6328125, 0.37083333333333335]","[0.6421875, 0.3229166666666667]","[0.64375, 0.5375]","[0.6671875, 0.50625]","[0.6546875, 0.55625]","[0.64375, 0.5958333333333333]","[0.66875, 0.5708333333333333]","[0.6890625, 0.5458333333333333]","[0.6890625, 0.5666666666666667]","[0.6875, 0.5875]"
"[0.60625, 0.70625]","[0.559375, 0.6708333333333333]","[0.5140625, 0.6145833333333334]","[0.478125, 0.5770833333333333]","[0.446875, 0.5541666666666667]","[0.56875, 0.5145833333333333]","[0.55625, 0.44166666666666665]","[0.546875, 0.3958333333333333]","[0.540625, 0.35625]","[0.60625, 0.5145833333333333]","[0.61875, 0.42916666666666664]","[0.625, 0.3729166666666667]","[0.6328125, 0.3229166666666667]","[0.6359375, 0.5375]","[0.6578125, 0.5020833333333333]","[0.6453125, 0.5520833333333334]","[0.6359375, 0.59375]","[0.659375, 0.575]","[0.6765625, 0.5541666666666667]","[0.6703125, 0.58125]","[0.6625, 0.60625]"
"[0.59375, 0.7083333333333334]","[0.5484375, 0.6708333333333333]","[0.5046875, 0.6125]","[0.4703125, 0.5729166666666666]","[0.4390625, 0.55]","[0.5609375, 0.5125]","[0.5484375, 0.44166666666666665]","[0.540625, 0.39791666666666664]","[0.5328125, 0.35625]","[0.5984375, 0.5145833333333333]","[0.6109375, 0.42916666666666664]","[0.6171875, 0.3729166666666667]","[0.6234375, 0.3229166666666667]","[0.628125, 0.5395833333333333]","[0.65, 0.5020833333333333]","[0.6359375, 0.55]","[0.6234375, 0.5895833333333333]","[0.6515625, 0.575]","[0.6671875, 0.5520833333333334]","[0.65625, 0.58125]","[0.6453125, 0.6104166666666667]"
"[0.5875, 0.7041666666666667]","[0.5390625, 0.66875]","[0.49375, 0.6125]","[0.4578125, 0.575]","[0.4234375, 0.55]","[0.55, 0.5125]","[0.5390625, 0.4395833333333333]","[0.5296875, 0.39375]","[0.521875, 0.3541666666666667]","[0.5859375, 0.5125]","[0.6, 0.4270833333333333]","[0.60625, 0.37083333333333335]","[0.615625, 0.3229166666666667]","[0.6171875, 0.5375]","[0.6375, 0.5041666666666667]","[0.6234375, 0.5520833333333334]","[0.6125, 0.5916666666666667]","[0.640625, 0.5770833333333333]","[0.65625, 0.55625]","[0.646875, 0.5833333333333334]","[0.6390625, 0.60625]"
"[0.5828125, 0.7083333333333334]","[0.5328125, 0.6729166666666667]","[0.4859375, 0.6166666666666667]","[0.4484375, 0.5791666666666667]","[0.4140625, 0.5583333333333333]","[0.540625, 0.5145833333333333]","[0.5296875, 0.4395833333333333]","[0.51875, 0.39375]","[0.5109375, 0.35625]","[0.5765625, 0.5145833333333333]","[0.5875, 0.4270833333333333]","[0.59375, 0.37083333333333335]","[0.6015625, 0.3229166666666667]","[0.6078125, 0.5395833333333333]","[0.6265625, 0.5020833333333333]","[0.6140625, 0.55]","[0.603125, 0.5895833333333333]","[0.6328125, 0.5770833333333333]","[0.6453125, 0.5520833333333334]","[0.6359375, 0.5833333333333334]","[0.6265625, 0.6145833333333334]"
"[0.5796875, 0.7104166666666667]","[0.5328125, 0.6729166666666667]","[0.4875, 0.6166666666666667]","[0.446875, 0.58125]","[0.4125, 0.5583333333333333]","[0.540625, 0.5145833333333333]","[0.5265625, 0.4395833333333333]","[0.515625, 0.39375]","[0.5078125, 0.3541666666666667]","[0.5765625, 0.5166666666666667]","[0.5890625, 0.43125]","[0.59375, 0.375]","[0.6015625, 0.32708333333333334]","[0.6078125, 0.5416666666666666]","[0.628125, 0.5020833333333333]","[0.6125, 0.5479166666666667]","[0.6015625, 0.5895833333333333]","[0.63125, 0.5770833333333333]","[0.646875, 0.5520833333333334]","[0.6359375, 0.5791666666666667]","[0.6265625, 0.6083333333333333]"
"[0.56875, 0.7083333333333334]","[0.5203125, 0.675]","[0.471875, 0.61875]","[0.4359375, 0.5833333333333334]","[0.403125, 0.5604166666666667]","[0.528125, 0.5125]","[0.515625, 0.4395833333333333]","[0.5046875, 0.39375]","[0.496875, 0.35625]","[0.565625, 0.5125]","[0.578125, 0.4270833333333333]","[0.584375, 0.37083333333333335]","[0.5921875, 0.3229166666666667]","[0.5953125, 0.5354166666666667]","[0.6203125, 0.5]","[0.60625, 0.5541666666666667]","[0.5921875, 0.5958333333333333]","[0.61875, 0.5729166666666666]","[0.6359375, 0.55]","[0.6234375, 0.5833333333333334]","[0.6109375, 0.6125]"
"[0.55625, 0.7104166666666667]","[0.5078125, 0.675]","[0.4609375, 0.61875]","[0.421875, 0.5791666666666667]","[0.384375, 0.5583333333333333]","[0.5125, 0.5125]","[0.503125, 0.44166666666666665]","[0.49375, 0.3958333333333333]","[0.4859375, 0.35625]","[0.55, 0.5125]","[0.5640625, 0.425]","[0.571875, 0.36875]","[0.58125, 0.31875]","[0.58125, 0.5375]","[0.6046875, 0.4979166666666667]","[0.5890625, 0.5520833333333334]","[0.575, 0.59375]","[0.60625, 0.575]","[0.621875, 0.55]","[0.609375, 0.58125]","[0.596875, 0.6125]"
"[0.540625, 0.7020833333333333]","[0.4921875, 0.6708333333333333]","[0.446875, 0.6166666666666667]","[0.409375, 0.5791666666666667]","[0.375, 0.5583333333333333]","[0.4984375, 0.5104166666666666]","[0.4859375, 0.4375]","[0.478125, 0.39166666666666666]","[0.471875, 0.35208333333333336]","[0.5359375, 0.5083333333333333]","[0.546875, 0.42083333333333334]","[0.55625, 0.3645833333333333]","[0.5671875, 0.31666666666666665]","[0.5671875, 0.53125]","[0.590625, 0.4979166666666667]","[0.5765625, 0.5520833333333334]","[0.5640625, 0.59375]","[0.59375, 0.5666666666666667]","[0.6109375, 0.54375]","[0.6, 0.5770833333333333]","[0.5875, 0.60625]"
"[0.5328125, 0.7]","[0.4828125, 0.6729166666666667]","[0.434375, 0.6229166666666667]","[0.396875, 0.5833333333333334]","[0.3640625, 0.5583333333333333]","[0.4875, 0.5125]","[0.4734375, 0.4395833333333333]","[0.4625, 0.39166666666666666]","[0.453125, 0.35208333333333336]","[0.525, 0.5125]","[0.5359375, 0.42083333333333334]","[0.5421875, 0.3645833333333333]","[0.55, 0.31875]","[0.5578125, 0.5354166666666667]","[0.5765625, 0.49375]","[0.5625, 0.54375]","[0.553125, 0.5854166666666667]","[0.5828125, 0.5729166666666666]","[0.5953125, 0.5479166666666667]","[0.5828125, 0.58125]","[0.571875, 0.6125]"
"[0.51875, 0.7]","[0.4671875, 0.6729166666666667]","[0.4203125, 0.61875]","[0.38125, 0.5770833333333333]","[0.34375, 0.5541666666666667]","[0.4734375, 0.50625]","[0.4625, 0.43333333333333335]","[0.453125, 0.3875]","[0.446875, 0.34791666666666665]","[0.5109375, 0.50625]","[0.5234375, 0.4166666666666667]","[0.53125, 0.36041666666666666]","[0.5390625, 0.3125]","[0.54375, 0.5291666666666667]","[0.565625, 0.5]","[0.553125, 0.5541666666666667]","[0.5421875, 0.5958333333333333]","[0.5703125, 0.5645833333333333]","[0.5859375, 0.54375]","[0.575, 0.5791666666666667]","[0.5625, 0.6125]"
"[0.4953125, 0.7020833333333333]","[0.4453125, 0.6791666666666667]","[0.396875, 0.6229166666666667]","[0.3609375, 0.58125]","[0.328125, 0.55625]","[0.4515625, 0.5104166666666666]","[0.4390625, 0.43333333333333335]","[0.428125, 0.3875]","[0.421875, 0.3458333333333333]","[0.4890625, 0.50625]","[0.5, 0.41458333333333336]","[0.50625, 0.35833333333333334]","[0.5140625, 0.3125]","[0.521875, 0.5291666666666667]","[0.54375, 0.49166666666666664]","[0.53125, 0.5458333333333333]","[0.5203125, 0.5875]","[0.5484375, 0.5666666666666667]","[0.5625, 0.54375]","[0.55, 0.5791666666666667]","[0.5359375, 0.6125]"
"[0.4859375, 0.7]","[0.4359375, 0.675]","[0.3859375, 0.6208333333333333]","[0.3515625, 0.58125]","[0.3203125, 0.5541666666666667]","[0.4390625, 0.5041666666666667]","[0.4265625, 0.43125]","[0.4171875, 0.3854166666666667]","[0.4078125, 0.3458333333333333]","[0.478125, 0.5020833333333333]","[0.4875, 0.4125]","[0.4953125, 0.3541666666666667]","[0.503125, 0.3104166666666667]","[0.5109375, 0.5229166666666667]","[0.5296875, 0.49583333333333335]","[0.5171875, 0.55]","[0.50625, 0.59375]","[0.5375, 0.5583333333333333]","[0.55, 0.54375]","[0.5375, 0.5770833333333333]","[0.528125, 0.6083333333333333]"
"[0.4765625, 0.7020833333333333]","[0.4234375, 0.675]","[0.371875, 0.61875]","[0.3375, 0.575]","[0.303125, 0.5520833333333334]","[0.428125, 0.5083333333333333]","[0.4125, 0.43333333333333335]","[0.403125, 0.3854166666666667]","[0.396875, 0.34375]","[0.4671875, 0.5041666666666667]","[0.475, 0.4166666666666667]","[0.48125, 0.36041666666666666]","[0.490625, 0.3145833333333333]","[0.5015625, 0.5208333333333334]","[0.521875, 0.5]","[0.509375, 0.5541666666666667]","[0.4984375, 0.6]","[0.5296875, 0.5520833333333334]","[0.540625, 0.5416666666666666]","[0.528125, 0.5791666666666667]","[0.5140625, 0.6125]"
"[0.4671875, 0.7041666666666667]","[0.4140625, 0.6770833333333334]","[0.365625, 0.6166666666666667]","[0.328125, 0.5729166666666666]","[0.2921875, 0.5520833333333334]","[0.4203125, 0.5104166666666666]","[0.403125, 0.4354166666666667]","[0.39375, 0.3875]","[0.3859375, 0.3458333333333333]","[0.459375, 0.5083333333333333]","[0.4671875, 0.4166666666666667]","[0.4734375, 0.35833333333333334]","[0.48125, 0.3125]","[0.4921875, 0.53125]","[0.5046875, 0.5041666666666667]","[0.490625, 0.55625]","[0.48125, 0.5979166666666667]","[0.51875, 0.56875]","[0.5265625, 0.5520833333333334]","[0.5125, 0.5833333333333334]","[0.503125, 0.6125]"
